N,N_over_sample_expression,T,checker_absolute_difference,condition_number,d,error_over_sigma2_dk_over_NT,eta1,eta2,exact_rip_delta,factor,factor_value,final_parameter_error,final_relative_squared_error,first_hit_iteration,independent_final_error,initial_parameter_error,initial_relative_squared_error,k,permuted_task_control,route,sample_expression_without_hidden_constant,seed,sigma,sigma2_dk_over_NT,sigma_1_M_star,sigma_k_M_star,truth_factor_balance_residual
200,236.74242424242416,16,0.0,1.0000000000000007,512,0.9877105421587853,0.04999999999999998,0.19999999999999993,0.0,N,200,0.000252853898792649,0.0010114155951705963,194,0.000252853898792649,0.25000004867008535,1.0000001946803414,4,False,iteration,0.8448000000000003,8306,0.02,0.000256,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
400,473.4848484848484,16,2.710505431213761e-20,1.0000000000000007,512,1.1305700653364668,0.04999999999999998,0.19999999999999993,0.0,N,400,0.00014471296836306773,0.0005788518734522706,150,0.00014471296836306776,0.2499996571090509,0.999998628436203,4,False,iteration,0.8448000000000002,8301,0.02,0.000128,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
400,473.48484848484804,16,2.710505431213761e-20,1.0000000000000004,512,0.9956070064156991,0.05,0.2,0.0,N,400,0.00012743769682120948,0.0005097507872848379,155,0.00012743769682120945,0.2500010012211674,1.0000040048846697,4,False,iteration,0.8448000000000008,8302,0.02,0.000128,1.0,0.9999999999999996,1.5680990957105855e-15
400,473.4848484848485,16,0.0,1.0000000000000004,512,1.0584821121038932,0.04999999999999998,0.19999999999999993,0.0,N,400,0.0001354857103492983,0.0005419428413971935,168,0.0001354857103492983,0.2499994052204349,0.9999976208817398,4,False,iteration,0.8448,8303,0.02,0.000128,1.0000000000000004,1.0,4.583957856030948e-16
400,473.48484848484816,16,0.0,1.0,512,1.022713414579358,0.05000000000000002,0.20000000000000007,0.0,N,400,0.00013090731706615782,0.0005236292682646312,162,0.00013090731706615782,0.2500005701218679,1.0000022804874706,4,False,iteration,0.8448000000000006,8304,0.02,0.000128,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
400,473.4848484848483,16,2.710505431213761e-20,1.0000000000000004,512,1.0133367200937409,0.04999999999999999,0.19999999999999996,0.0,N,400,0.00012970710017199883,0.0005188284006879954,167,0.00012970710017199885,0.24999838484670678,0.999993539386827,4,False,iteration,0.8448000000000003,8305,0.02,0.000128,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
400,473.4848484848483,16,2.710505431213761e-20,1.0000000000000007,512,0.9875775925071635,0.04999999999999998,0.19999999999999993,0.0,N,400,0.00012640993184091692,0.0005056397273636677,192,0.00012640993184091694,0.25000004867008535,1.0000001946803414,4,False,iteration,0.8448000000000003,8306,0.02,0.000128,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
800,946.9696969696968,16,0.0,1.0000000000000007,512,1.1307454598265183,0.04999999999999998,0.19999999999999993,0.0,N,800,7.236770942889717e-05,0.0002894708377155886,150,7.236770942889717e-05,0.2499996571090509,0.999998628436203,4,False,iteration,0.8448000000000002,8301,0.02,6.4e-05,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
800,946.9696969696961,16,2.710505431213761e-20,1.0000000000000004,512,0.9955090056458635,0.05,0.2,0.0,N,800,6.371257636133526e-05,0.00025485030544534105,155,6.371257636133529e-05,0.2500010012211674,1.0000040048846697,4,False,iteration,0.8448000000000008,8302,0.02,6.4e-05,1.0,0.9999999999999996,1.5680990957105855e-15
800,946.969696969697,16,1.3552527156068805e-20,1.0000000000000004,512,1.0584856868306014,0.04999999999999998,0.19999999999999993,0.0,N,800,6.774308395715849e-05,0.000270972335828634,168,6.774308395715848e-05,0.2499994052204349,0.9999976208817398,4,False,iteration,0.8448,8303,0.02,6.4e-05,1.0000000000000004,1.0,4.583957856030948e-16
800,946.9696969696963,16,0.0,1.0,512,1.0227475730509006,0.05000000000000002,0.20000000000000007,0.0,N,800,6.545584467525764e-05,0.0002618233787010305,162,6.545584467525764e-05,0.2500005701218679,1.0000022804874706,4,False,iteration,0.8448000000000006,8304,0.02,6.4e-05,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
800,946.9696969696967,16,1.3552527156068805e-20,1.0000000000000004,512,1.0132465736721443,0.04999999999999999,0.19999999999999996,0.0,N,800,6.484778071501724e-05,0.00025939112286006905,166,6.484778071501725e-05,0.24999838484670678,0.999993539386827,4,False,iteration,0.8448000000000003,8305,0.02,6.4e-05,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
800,946.9696969696967,16,2.710505431213761e-20,1.0000000000000007,512,0.9874949417568428,0.04999999999999998,0.19999999999999993,0.0,N,800,6.319967627243794e-05,0.00025279870508975176,190,6.319967627243797e-05,0.25000004867008535,1.0000001946803414,4,False,iteration,0.8448000000000003,8306,0.02,6.4e-05,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
1600,1893.9393939393935,16,2.0328790734103208e-20,1.0000000000000007,512,1.1308729254212382,0.04999999999999998,0.19999999999999993,0.0,N,1600,3.618793361347962e-05,0.00014475173445391843,151,3.618793361347964e-05,0.2499996571090509,0.999998628436203,4,False,iteration,0.8448000000000002,8301,0.02,3.2e-05,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
1600,1893.9393939393922,16,0.0,1.0000000000000004,512,0.9954443669636102,0.05,0.2,0.0,N,1600,3.1854219742835524e-05,0.00012741687897134212,155,3.1854219742835524e-05,0.2500010012211674,1.0000040048846697,4,False,iteration,0.8448000000000008,8302,0.02,3.2e-05,1.0,0.9999999999999996,1.5680990957105855e-15
1600,1893.939393939394,16,6.776263578034403e-21,1.0000000000000004,512,1.0584909362357953,0.04999999999999998,0.19999999999999993,0.0,N,1600,3.3871709959545446e-05,0.0001354868398381818,167,3.387170995954545e-05,0.2499994052204349,0.9999976208817398,4,False,iteration,0.8448,8303,0.02,3.2e-05,1.0000000000000004,1.0,4.583957856030948e-16
1600,1893.9393939393926,16,6.776263578034403e-21,1.0,512,1.0227749390745111,0.05000000000000002,0.20000000000000007,0.0,N,1600,3.272879805038435e-05,0.00013091519220153735,162,3.272879805038436e-05,0.2500005701218679,1.0000022804874706,4,False,iteration,0.8448000000000006,8304,0.02,3.2e-05,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
1600,1893.9393939393933,16,6.776263578034403e-21,1.0000000000000004,512,1.0131868024364508,0.04999999999999999,0.19999999999999996,0.0,N,1600,3.2421977677966424e-05,0.00012968791071186575,166,3.242197767796643e-05,0.24999838484670678,0.999993539386827,4,False,iteration,0.8448000000000003,8305,0.02,3.2e-05,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
1600,1893.9393939393933,16,6.776263578034403e-21,1.0000000000000007,512,0.9874421839875385,0.04999999999999998,0.19999999999999993,0.0,N,1600,3.159814988760123e-05,0.00012639259955040495,189,3.159814988760124e-05,0.25000004867008535,1.0000001946803414,4,False,iteration,0.8448000000000003,8306,0.02,3.2e-05,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
