K1_eta1_sigma_k,N,N_over_sample_expression,T,checker_absolute_difference,d,eta1,eta2,exact_rip_delta,factor,factor_value,final_normalized_stacked_distance_squared,final_stacked_distance_squared,initial_normalized_stacked_distance_squared,initial_stacked_distance_squared,k,kappa,permuted_task_control,realized_condition_number,realized_sigma_k_M_star,sample_expression_without_hidden_constants,seed,sigma,sigma_1_M_star,sigma_k,sigma_squared,success
80.0,64,0.34722222222222215,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.35902948698645104,2.8722358958916083,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.34722222222222215,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.33814483417483876,2.70515867339871,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.34722222222222215,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.33355504263658464,2.668440341092677,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.34722222222222215,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.34457161842288087,2.7565729473830465,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6944444444444443,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.1738317854183588,1.3906542833468707,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6944444444444443,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.17845749675870867,1.4276599740696694,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6944444444444443,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.17306431841216913,1.384514547297353,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6944444444444443,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.16875199937267749,1.3500159949814199,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,0.6944444444444443,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.17060349951959786,1.3648279961567826,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.3888888888888886,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.08811681618853529,0.7049345295082824,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.3888888888888886,32,1.1102230246251565e-16,256,0.05,0.2,0.0,d_plus_T,288.0,0.08963076065362419,0.7170460852289935,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.3888888888888886,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.08806577500937189,0.7045262000749751,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.3888888888888886,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.08549782117187367,0.6839825693749894,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,1.3888888888888886,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.08568158572829568,0.6854526858263653,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.7777777777777772,32,5.551115123125783e-17,256,0.05,0.2,0.0,d_plus_T,288.0,0.04443354822577764,0.3554683858062212,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.7777777777777772,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.04503869005809857,0.36030952046478854,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.7777777777777772,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.04457710946649914,0.35661687573199313,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.7777777777777772,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.04318255361125233,0.34546042889001866,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,2.7777777777777772,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.043089995292903534,0.3447199623432282,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,1024,5.5555555555555545,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.022321895382950412,0.17857516306360333,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,5.5555555555555545,32,2.7755575615628914e-17,256,0.05,0.2,0.0,d_plus_T,288.0,0.022600420717199997,0.18080336573759997,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,5.5555555555555545,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.02247340906419526,0.17978727251356208,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,5.5555555555555545,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.02173692298320752,0.17389538386566017,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,5.5555555555555545,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.021644577980142493,0.17315662384113992,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,11.111111111111109,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.011188745366730663,0.08950996293384532,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,11.111111111111109,32,1.3877787807814457e-17,256,0.05,0.2,0.0,d_plus_T,288.0,0.011326552849063285,0.09061242279250628,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,11.111111111111109,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.011298312634155894,0.09038650107324715,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,11.111111111111109,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.01091511033051564,0.08732088264412512,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,11.111111111111109,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.010857877076141073,0.08686301660912857,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,22.222222222222218,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.005601509365295254,0.04481207492236204,0.997575198908549,7.980601591268393,4,1.0,False,1.0,1.0,184.32000000000005,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,22.222222222222218,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.005671602081786469,0.04537281665429175,0.9979506002656061,7.983604802124849,4,1.0,False,1.0,1.0,184.32000000000005,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,22.222222222222218,32,6.938893903907228e-18,256,0.05,0.2,0.0,d_plus_T,288.0,0.005669666215706847,0.045357329725654774,0.9975412257342225,7.98032980587378,4,1.0,False,1.0,1.0,184.32000000000005,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,22.222222222222218,32,0.0,256,0.05,0.2,0.0,d_plus_T,288.0,0.005472402203426145,0.04377921762740916,0.9977804951381543,7.982243961105234,4,1.0,False,1.0,1.0,184.32000000000005,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,22.222222222222218,32,6.938893903907228e-18,256,0.05,0.2,0.0,d_plus_T,288.0,0.005441279334193381,0.04353023467354704,0.9980618987696962,7.984495190157568,4,1.0,False,1.0,1.0,184.32000000000005,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,32,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.417685218728428,1.6707408749137125,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.38897136982989455,1.5558854793195778,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.6249999999999999,32,2.220446049250313e-16,128,0.05,0.2,0.0,k,2.0,0.4627088413932669,1.8508353655730672,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.3881051119377761,1.5524204477511043,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.6249999999999999,32,2.220446049250313e-16,128,0.05,0.2,0.0,k,2.0,0.42188860692798497,1.6875544277119396,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.21090567965844537,0.8436227186337817,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.17853748091666877,0.714149923666675,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.20934225016445934,0.8373690006578371,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.18034096904504388,0.7213638761801755,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.20494306256341244,0.8197722502536496,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.10791867244238826,0.43167468976955314,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.0868384619500539,0.34735384780021555,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.10031049328548192,0.40124197314192755,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,2.0,0.0884084174300463,0.3536336697201852,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,2.0,0.10099797238517468,0.40399188954069865,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.05494688533816809,0.21978754135267242,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,4.999999999999999,32,2.7755575615628914e-17,128,0.05,0.2,0.0,k,2.0,0.04300747769720568,0.17202991078882268,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,256,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.04936868451139291,0.19747473804557159,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,256,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.04394798054609566,0.17579192218438264,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,256,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.050212430986315636,0.20084972394526251,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.02782006830521861,0.11128027322087447,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,9.999999999999998,32,1.3877787807814457e-17,128,0.05,0.2,0.0,k,2.0,0.021452341985231948,0.08580936794092778,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.024578823177309223,0.09831529270923686,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.02195316313618329,0.08781265254473317,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,2.0,0.025068075703766946,0.10027230281506777,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.014026859432941394,0.05610743773176559,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.010730205879258832,0.04292082351703532,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.012292746006322998,0.04917098402529198,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,19.999999999999996,32,0.0,128,0.05,0.2,0.0,k,2.0,0.010985876310988565,0.04394350524395426,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,k,2.0,0.01253656793571597,0.050146271742863874,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.00705237593037426,0.028209503721497046,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.005371985699905092,0.021487942799620366,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.006157328241724656,0.024629312966898617,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,39.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.0055006345134686226,0.02200253805387449,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,39.99999999999999,32,3.469446951953614e-18,128,0.05,0.2,0.0,k,2.0,0.006273200300493362,0.025092801201973443,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,79.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.0035391990008355823,0.014156796003342333,0.9972061727409388,3.988824690963756,2,1.0,False,1.0,1.0,51.20000000000001,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,79.99999999999999,32,1.734723475976807e-18,128,0.05,0.2,0.0,k,2.0,0.0026897901184728475,0.010759160473891388,0.9986165756029524,3.9944663024118086,2,1.0,False,1.0,1.0,51.20000000000001,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,79.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.003084922141084798,0.012339688564339188,0.9983910988336736,3.9935643953346935,2,1.0,False,1.0,1.0,51.20000000000001,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,79.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.0027542358681260145,0.011016943472504058,0.9987033662557931,3.9948134650231726,2,1.0,False,1.0,1.0,51.20000000000001,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,4096,79.99999999999999,32,0.0,128,0.05,0.2,0.0,k,2.0,0.0031393496514139914,0.012557398605655964,0.9974277014905689,3.9897108059622752,2,1.0,False,1.0,1.0,51.20000000000001,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,4.0,0.4141522914231055,3.313218331384844,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,4.0,0.4196890310398428,3.357512248318743,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,4.0,0.4790284815336402,3.8322278522691215,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,4.440892098500626e-16,128,0.05,0.2,0.0,k,4.0,0.40967698174852546,3.2774158539882046,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,32,0.31249999999999994,32,0.0,128,0.05,0.2,0.0,k,4.0,0.37915438299763665,3.0332350639810928,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.19428794506063654,1.5543035604850923,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.19233370992136906,1.538669679370953,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.22155657230043324,1.772452578403466,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.197131195896845,1.5770495671747604,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,64,0.6249999999999999,32,2.220446049250313e-16,128,0.05,0.2,0.0,k,4.0,0.17685541302283167,1.4148433041826531,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.09507048023079476,0.7605638418463581,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,1.1102230246251565e-16,128,0.05,0.2,0.0,k,4.0,0.09302699660314236,0.744215972825139,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.10542023283257787,0.843361862660623,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.0964091997857386,0.771273598285909,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,128,1.2499999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.08659932292699506,0.6927945834159603,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,4.0,0.04722021525248804,0.3777617220199043,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,4.0,0.04596260521690072,0.36770084173520584,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,4.0,0.051141990101396875,0.409135920811175,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,5.551115123125783e-17,128,0.05,0.2,0.0,k,4.0,0.04765161687772686,0.38121293502181497,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,False
80.0,256,2.4999999999999996,32,0.0,128,0.05,0.2,0.0,k,4.0,0.04313795692396711,0.3451036553917368,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.023577558521187023,0.18862046816949618,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.022891941928704817,0.18313553542963856,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.025118507634012622,0.20094806107210098,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,False
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.023690984957363853,0.18952787965891088,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,512,4.999999999999999,32,0.0,128,0.05,0.2,0.0,k,4.0,0.02162407930563606,0.17299263444508844,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.011793504106522947,0.09434803285218357,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.011437083340815094,0.09149666672652076,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.012425868725262884,0.09940694980210307,0.9973183693427953,7.978546954742362,4,1.0,False,1.0,1.0,102.40000000000002,8603,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.011813675558888485,0.09450940447110791,0.9968945939162273,7.97515675132982,4,1.0,False,1.0,1.0,102.40000000000002,8604,0.4,1.0,1.0,0.16000000000000003,True
80.0,1024,9.999999999999998,32,0.0,128,0.05,0.2,0.0,k,4.0,0.010858446936959126,0.08686757549567299,0.9969519953735622,7.975615962988496,4,1.0,False,1.0,1.0,102.40000000000002,8605,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,k,4.0,0.0059020533348733036,0.04721642667898643,0.9971022419861009,7.976817935888807,4,1.0,False,1.0,1.0,102.40000000000002,8601,0.4,1.0,1.0,0.16000000000000003,True
80.0,2048,19.999999999999996,32,6.938893903907228e-18,128,0.05,0.2,0.0,k,4.0,0.0057207133857177265,0.04576570708574182,0.9981772226702532,7.9854177813620275,4,1.0,False,1.0,1.0,102.40000000000002,8602,0.4,1.0,1.0,0.16000000000000003,True
