N,N_over_sample_expression,T,checker_absolute_difference,condition_number,d,error_over_sigma2_dk_over_NT,eta1,eta2,exact_rip_delta,factor,factor_value,final_parameter_error,final_relative_squared_error,first_hit_iteration,independent_final_error,initial_parameter_error,initial_relative_squared_error,k,permuted_task_control,route,sample_expression_without_hidden_constant,seed,sigma,sigma2_dk_over_NT,sigma_1_M_star,sigma_k_M_star,truth_factor_balance_residual
800,8.680555555555548,64,0.0,1.0000000000000007,512,1.1508972484808546,0.04999999999999999,0.19999999999999996,0.0,T,64,0.0018414355975693677,0.029462969561109886,158,0.0018414355975693677,0.06249985907211311,0.9999977451538099,4,False,rate,92.16000000000008,8301,0.2,0.0016000000000000003,1.0000000000000002,0.9999999999999997,1.341340267056034e-15
800,8.680555555555552,64,2.168404344971009e-19,1.0000000000000004,512,1.1718893861982451,0.04999999999999999,0.19999999999999996,0.0,T,64,0.0018750230179171924,0.030000368286675086,140,0.0018750230179171927,0.062499736898749214,0.9999957903799876,4,False,rate,92.16000000000004,8302,0.2,0.0016000000000000003,1.0000000000000002,0.9999999999999999,1.187079546566184e-15
800,8.680555555555554,64,4.336808689942018e-19,1.0000000000000004,512,1.0941089995632736,0.04999999999999998,0.19999999999999993,0.0,T,64,0.0017505743993012379,0.028009190388819796,154,0.0017505743993012374,0.06250017264454304,1.0000027623126881,4,False,rate,92.16000000000003,8303,0.2,0.0016000000000000003,1.0000000000000004,1.0,9.872103188768507e-16
800,8.680555555555554,64,0.0,1.0000000000000007,512,1.0821480587541992,0.04999999999999997,0.19999999999999987,0.0,T,64,0.001731436894006719,0.027702990304107507,218,0.001731436894006719,0.06250012326746347,1.0000019722794153,4,False,rate,92.16000000000003,8304,0.2,0.0016000000000000003,1.0000000000000007,1.0,1.2293737627350003e-15
800,8.680555555555548,64,2.168404344971009e-19,1.0000000000000004,512,1.1033658471221766,0.05,0.2,0.0,T,64,0.0017653853553954827,0.028246165686327734,163,0.001765385355395483,0.06250014748452923,1.0000023597524677,4,False,rate,92.16000000000008,8305,0.2,0.0016000000000000003,1.0,0.9999999999999997,7.960987006752242e-16
800,8.68055555555555,64,4.336808689942018e-19,1.0000000000000002,512,1.1272196700525425,0.05,0.2,0.0,T,64,0.0018035514720840685,0.028856823553345092,140,0.001803551472084069,0.06250027727019924,1.0000044363231881,4,False,rate,92.16000000000007,8306,0.2,0.0016000000000000003,1.0,0.9999999999999998,8.992151797732647e-16
200,2.3674242424242413,16,3.469446951953614e-18,1.0000000000000007,512,1.1283529980809108,0.04999999999999998,0.19999999999999993,0.0,N,200,0.028885836750871325,0.11554334700348526,133,0.02888583675087132,0.2499996571090509,0.999998628436203,4,False,rate,84.48000000000003,8301,0.2,0.025600000000000005,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
200,2.36742424242424,16,6.938893903907228e-18,1.0000000000000004,512,1.0076578911596925,0.05,0.2,0.0,N,200,0.025796042013688132,0.10318416805475253,144,0.02579604201368814,0.2500010012211674,1.0000040048846697,4,False,rate,84.48000000000009,8302,0.2,0.025600000000000005,1.0,0.9999999999999996,1.5680990957105855e-15
200,2.3674242424242418,16,0.0,1.0000000000000004,512,1.0629003984123855,0.04999999999999998,0.19999999999999993,0.0,N,200,0.02721025019935707,0.10884100079742831,181,0.02721025019935707,0.2499994052204349,0.9999976208817398,4,False,rate,84.48000000000002,8303,0.2,0.025600000000000005,1.0000000000000004,1.0,4.583957856030948e-16
200,2.3674242424242404,16,0.0,1.0,512,1.0266377717083053,0.05000000000000002,0.20000000000000007,0.0,N,200,0.026281926955732622,0.10512770782293046,149,0.026281926955732622,0.2500005701218679,1.0000022804874706,4,False,rate,84.48000000000008,8304,0.2,0.025600000000000005,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
200,2.367424242424241,16,3.469446951953614e-18,1.0000000000000004,512,1.0240564906518497,0.04999999999999999,0.19999999999999996,0.0,N,200,0.026215846160687357,0.10486338464274947,154,0.026215846160687353,0.24999838484670678,0.999993539386827,4,False,rate,84.48000000000006,8305,0.2,0.025600000000000005,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
200,2.367424242424241,16,3.469446951953614e-18,1.0000000000000007,512,1.0008803117978886,0.04999999999999998,0.19999999999999993,0.0,N,200,0.025622535982025952,0.10249014392810381,155,0.02562253598202595,0.25000004867008535,1.0000001946803414,4,False,rate,84.48000000000006,8306,0.2,0.025600000000000005,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
400,4.734848484848483,16,3.469446951953614e-18,1.0000000000000007,512,1.1279018668494494,0.04999999999999998,0.19999999999999993,0.0,N,400,0.014437143895672954,0.057748575582691794,133,0.014437143895672957,0.2499996571090509,0.999998628436203,4,False,rate,84.48000000000003,8301,0.2,0.012800000000000002,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
400,4.73484848484848,16,0.0,1.0000000000000004,512,1.002286920177408,0.05,0.2,0.0,N,400,0.012829272578270826,0.051317090313083305,140,0.012829272578270826,0.2500010012211674,1.0000040048846697,4,False,rate,84.48000000000009,8302,0.2,0.012800000000000002,1.0,0.9999999999999996,1.5680990957105855e-15
400,4.7348484848484835,16,3.469446951953614e-18,1.0000000000000004,512,1.0605534912421215,0.04999999999999998,0.19999999999999993,0.0,N,400,0.013575084687899157,0.05430033875159664,163,0.01357508468789916,0.2499994052204349,0.9999976208817398,4,False,rate,84.48000000000002,8303,0.2,0.012800000000000002,1.0000000000000004,1.0,4.583957856030948e-16
400,4.734848484848481,16,3.469446951953614e-18,1.0,512,1.024254176256815,0.05000000000000002,0.20000000000000007,0.0,N,400,0.013110453456087233,0.05244181382434892,147,0.01311045345608723,0.2500005701218679,1.0000022804874706,4,False,rate,84.48000000000008,8304,0.2,0.012800000000000002,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
400,4.734848484848482,16,0.0,1.0000000000000004,512,1.019277465906314,0.04999999999999999,0.19999999999999996,0.0,N,400,0.013046751563600821,0.052187006254403305,150,0.013046751563600821,0.24999838484670678,0.999993539386827,4,False,rate,84.48000000000006,8305,0.2,0.012800000000000002,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
400,4.734848484848482,16,1.734723475976807e-18,1.0000000000000007,512,0.9946712136536761,0.04999999999999998,0.19999999999999993,0.0,N,400,0.012731791534767056,0.05092716613906822,163,0.012731791534767055,0.25000004867008535,1.0000001946803414,4,False,rate,84.48000000000006,8306,0.2,0.012800000000000002,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
800,9.469696969696965,16,1.734723475976807e-18,1.0000000000000007,512,1.1282032607654622,0.04999999999999998,0.19999999999999993,0.0,N,800,0.007220500868898959,0.028882003475595823,134,0.0072205008688989575,0.2499996571090509,0.999998628436203,4,False,rate,84.48000000000003,8301,0.2,0.006400000000000001,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
800,9.46969696969696,16,0.0,1.0000000000000004,512,0.9993467460695405,0.05,0.2,0.0,N,800,0.006395819174845061,0.02558327669938024,140,0.006395819174845061,0.2500010012211674,1.0000040048846697,4,False,rate,84.48000000000009,8302,0.2,0.006400000000000001,1.0,0.9999999999999996,1.5680990957105855e-15
800,9.469696969696967,16,8.673617379884035e-19,1.0000000000000004,512,1.059418923224153,0.04999999999999998,0.19999999999999993,0.0,N,800,0.0067802811086345805,0.027121124434538325,155,0.00678028110863458,0.2499994052204349,0.9999976208817398,4,False,rate,84.48000000000002,8303,0.2,0.006400000000000001,1.0000000000000004,1.0,4.583957856030948e-16
800,9.469696969696962,16,8.673617379884035e-19,1.0,512,1.0232031519541747,0.05000000000000002,0.20000000000000007,0.0,N,800,0.0065485001725067195,0.026194000690026868,147,0.00654850017250672,0.2500005701218679,1.0000022804874706,4,False,rate,84.48000000000008,8304,0.2,0.006400000000000001,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
800,9.469696969696964,16,1.734723475976807e-18,1.0000000000000004,512,1.0166740934602834,0.04999999999999999,0.19999999999999996,0.0,N,800,0.006506714198145815,0.02602685679258327,147,0.006506714198145813,0.24999838484670678,0.999993539386827,4,False,rate,84.48000000000006,8305,0.2,0.006400000000000001,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
800,9.469696969696964,16,0.0,1.0000000000000007,512,0.9913987145574111,0.04999999999999998,0.19999999999999993,0.0,N,800,0.006344951773167433,0.025379807092669737,178,0.006344951773167433,0.25000004867008535,1.0000001946803414,4,False,rate,84.48000000000006,8306,0.2,0.006400000000000001,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
1600,18.93939393939393,16,4.336808689942018e-19,1.0000000000000007,512,1.1287415774865284,0.04999999999999998,0.19999999999999993,0.0,N,1600,0.003611973047956891,0.014447892191827556,135,0.0036119730479568916,0.2499996571090509,0.999998628436203,4,False,rate,84.48000000000003,8301,0.2,0.0032000000000000006,1.0000000000000004,0.9999999999999999,1.3148174720347448e-15
1600,18.93939393939392,16,4.336808689942018e-19,1.0000000000000004,512,0.9977088906148871,0.05,0.2,0.0,N,1600,0.003192668449967639,0.012770673799870555,139,0.0031926684499676387,0.2500010012211674,1.0000040048846697,4,False,rate,84.48000000000009,8302,0.2,0.0032000000000000006,1.0,0.9999999999999996,1.5680990957105855e-15
1600,18.939393939393934,16,4.336808689942018e-19,1.0000000000000004,512,1.058883420387113,0.04999999999999998,0.19999999999999993,0.0,N,1600,0.003388426945238762,0.01355370778095505,152,0.0033884269452387626,0.2499994052204349,0.9999976208817398,4,False,rate,84.48000000000002,8303,0.2,0.0032000000000000006,1.0000000000000004,1.0,4.583957856030948e-16
1600,18.939393939393923,16,4.336808689942018e-19,1.0,512,1.0227794818799345,0.05000000000000002,0.20000000000000007,0.0,N,1600,0.003272894342015791,0.013091577368063156,146,0.0032728943420157904,0.2500005701218679,1.0000022804874706,4,False,rate,84.48000000000008,8304,0.2,0.0032000000000000006,0.9999999999999997,0.9999999999999997,8.504286314716132e-16
1600,18.939393939393927,16,0.0,1.0000000000000004,512,1.0152222130802386,0.04999999999999999,0.19999999999999996,0.0,N,1600,0.003248711081856764,0.01299484432742706,146,0.003248711081856764,0.24999838484670678,0.999993539386827,4,False,rate,84.48000000000006,8305,0.2,0.0032000000000000006,1.0000000000000002,0.9999999999999998,8.886690925236002e-16
1600,18.939393939393927,16,4.336808689942018e-19,1.0000000000000007,512,0.9896448114968075,0.04999999999999998,0.19999999999999993,0.0,N,1600,0.0031668633967897844,0.012667453587159141,217,0.003166863396789784,0.25000004867008535,1.0000001946803414,4,False,rate,84.48000000000006,8306,0.2,0.0032000000000000006,1.0000000000000004,0.9999999999999998,8.490949317995727e-16
